Real		Imaginary
307.934		1005.68
2256.24		-496.437
-1284.99		205.588
-1120.09		-2041.64
-808.465		1888.78
1282.48		1743.29
1373.65		-3684.78
-1340.16		412.58
-931.801		875.82
472.662		-491.192
1713.54		1229.22
-754.106		-1469.57
-175.947		-36.9461
571.168		991.268
-1472.16		-1453.3
910.045		1657.39
1382.19		495.215
-920.994		-2165.96
629.602		-329.349
-2154.81		1880.16
1345.24		1212.6
2473.75		-1514.99
-2739.56		-1129.71
-313.972		429.3
897.038		977.634
76.0532		744.099
1031.65		-1676.13
-978.122		567.095
-328.815		593.032
396.399		-1486.05
-777.396		2260.51
1087.08		-163.659
673.78		-1804.6
-954.291		745.067
-1568.11		-110.472
1078.64		1753.8
1621.28		-131.101
-1302.35		-2833.24
-811.906		1321.21
-113.13		972.999
524.377		-694.433
1608.36		74.5707
-1638.01		-794.683
278.77		377.5
1046.93		316.377
-2287.07		448.145
1887.9		490.727
720.175		-824.243
-2141.98		-1108.21
504.929		16.6253
-237.813		2486.53
1942.22		-592.471
640.885		-2708.18
-2707.56		1861.12
629.768		811.389
1449.18		252.082
-251.807		512.788
-666.375		-1821.4
-188.59		1453.91
-164.624		300.284
-664.733		-747.261
528.402		1420.97
541.178		-1170.69
-396.119		-1429.44
-463.965		1576.1
-1171.29		535.38
2234.28		783.766
584.586		-1354.9
-3517.76		-1444.13
953.192		1927.6
515.904		660.397
120.469		-1224.83
969.393		-590.065
-2467.29		531.499
753.753		-102.814
632.852		-364.402
-1157.07		1299.96
2079.44		-1264.29
-559.524		-781.974
-1949.77		836.26
658.334		184.918
959.844		1624.41
768.866		-2037.84
-1360.54		-2021.68
-979.416		3271.45
1015.39		-346.311
1044.16		-781.877
-337.416		254.555
-1414.63		-1428.28
880.293		1476.66
15.7419		-29.0763
-753.805		-594.371
1924.91		891.902
-826.177		-1583.94
-1200.85		-397.445
910.315		1924.57
-346.614		477.339
2176.89		-1526.17
-1216.05		-1071.21
-2554.51		1876.53
2325.26		373.095
523.583		-275.214
-667.929		-953.174
361.696		-530.356
-1320.4		1961.78
851.392		-731.1
171.162		-386.069
-188.653		1718.35
453.2		-2309.6
-1202.39		170.149
-891.764		1711.11
1105.12		-1057.93
1728.49		487.663
-1447.69		-2055.97
-1871.83		269.771
1841.12		2794.75
351.901		-1545.88
69.4091		-986.399
-463.5		581.874
-1599.75		-145.744
1829.35		608.942
-306.301		-333.911
-811.256		-252.982
2087.03		-386.842
-2071.63		-621.556
-631.832		645.03
2105.69		838.617
-324.037		-74.2643
552.616		-2661.86
-1692.07		608.708
-226.819		2609.1
2653.63		-1367.86
-408.305		-484.215
-1212.56		-254.015
129.685		-248.897
382.013		2312.75
219.525		-1545.48
-43.9097		-160.673
581.893		1261.16
-1273.16		-2658.74
-331.471		1516.03
882.948		1434.01
732.692		-1725.21
1049.46		-464.757
-2558.88		-459.273
-416.039		1744.31
3525.34		907.963
-1162.95		-2008.1
-488.977		-304.624
126.224		1168.13
-1072.96		995.201
1800.78		-926.746
-575.681		183.446
-468.269		146.593
1091.49		-1189.71
-2038.73		1270.38
525.94		730.046
1943.86		-688.146
-757.327		-28.4027
-1259.78		-1867.24
-570.65		2229.25
1573.82		1631.29
639.428		-3146.86
-818.819		476.432
-1010.15		611.103
355.151		14.0036
1180.68		1360.33
-954.739		-1737.94
76.7909		226.812
1004.6		365.828
-2255.51		-868.627
1037.15		1705.15
1232.87		221.921
-817.9		-1621.59
71.4916		-493.312
-2170.13		1250.67
1154.35		1219.53
2910.22		-1472.44
-3000.64		-896.419
-208.924		278.702
871.806		910.75
-314.168		825.863
887.974		-2043.4
-634.493		874.723
-166.351		178.081
-105.412		-1462.94
-639.623		2309.78
1108.3		-487.46
624.462		-1772.51
-882.035		560.287
-1538.4		-413.444
1277.99		2108.37
1851.45		-272.01
-1764.28		-3191.67
-277.399		1958.18
-170.496		885.082
253.561		-535.336
1476.42		-334.562
-1620.6		-680.512
416.059		185.957
899.3		28.7392
-2075.56		599.872
2352.16		352.413
597.168		-793.758
-1883.2		-542.045
-74.4373		51.8989
-242.824		2077.44
1822.93		-583.897
771.045		-2640.6
-2817.52		1580.59
723.106		471.841
1478.32		250.676
5.12658		694.618
-735.626		-1948.45
162.722		1420.1
-327.073		176.796
-832.372		-607.33
1188.07		1803.41
323.903		-1390.88
-692.174		-1420.32
-501.993		1622.14
-1203.28		554.143
2747.64		345.499
352.106		-1586.39
-3323.89		-275.5
1212.51		1407.55
368.983		402.256
-133.964		-918.322
911.407		-851.638
-1771.68		965.639
642.079		-356.943
327.534		-321.484
-932.799		1536.26
1638.17		-1543.4
-469.111		-570.905
-1458.91		668.219
498.582		24.5783
938.112		1398.43
644.116		-1791.84
-1135		-1647.52
-358.326		2935.07
536.831		-71.679
894.008		-526.885
-630.448		277.914
-1361.88		-1910.56
1296.68		1715.56
-177.987		-218.127
-809.169		-423.186
2426.16		1115.96
-1273.09		-1736.68
-1252.47		-127.612
1192.8		1945.33
-409.592		617.97
2063.88		-1985.21
-1485.9		-697.939
-1933.87		1960.29
2297.58		495.793
75.4705		-147.174
-733.839		-912.579
62.6671		-633.299
-1158.09		1916.15
909.253		-1132.53
-9.04645		-250.321
317.13		1876.02
123.771		-2756.88
-1107.66		562.626
-464.906		1788.04
773.93		-808.567
1489.4		110.08
-1534.53		-1737.16
-1597.58		358.224
1603.04		2478.8
163.378		-1657.54
208.188		-933.566
-390.24		491.447
-1485.38		-220.78
2050.21		542.725
-514.139		-192.924
-620.876		26.3809
2409.94		-734.607
-2464.22		-208.342
-490.477		807.267
2077.09		740.94
-248.745		-144.494
390.397		-2675.12
-1779.18		1128.15
118.356		2756.99
2208.78		-1814.53
-535.881		-223.38
-1272.63		-192.792
69.8518		-145.696
330.808		2265.37
-130.812		-2040.9
-15.6439		73.8181
1223.5		833.671
-1856.22		-2216.44
68.8617		1707.2
1046		1128.7
356.626		-1300.16
530.15		-366.024
-2440.48		-528.467
-465.269		1519.43
3154.97		764.878
-1581.27		-2317.97
-104.087		-458.085
311.713		739.09
-677.485		782.831
1973.92		-662.045
-633.699		342.079
-284.409		344.59
830.037		-1465.36
-2160.93		1469.03
879.456		795.514
1957.02		-1196.42
-528.544		374.29
-1912.69		-1477.13
-157.148		2205.02
1620.74		1239.28
399.23		-3515.14
-602.519		1074.3
-877.092		829.657
290.168		25.795
1190.3		1108.06
-1192.02		-1532.86
153.898		236.742
935.635		208.91
-2448.8		-507.835
1347.18		1630.01
1312.46		-42.5777
-1370.95		-1679.84
141.525		-637.435
-1772.49		2083.82
1405.39		790.349
2044.38		-1740.96
-3123.06		-661.593
-38.7657		145.83
915.279		722.644
-96.4103		720.642
617.003		-2200.61
-237.817		990.576
-147.393		-38.0767
-339.426		-1014.2
-321.536		2450.94
1006.45		-820.708
320.109		-1728.06
-849.813		398.105
-1366.6		-65.402
1529.24		1775.11
1646.27		-511.81
-1452.56		-2423.75
-458.983		1752.41
-304.164		810.623
235.222		-505.685
1569.66		-200.33
-1840.76		-373.071
587.139		-185.366
421.843		-236.426
-1859.95		1191.96
2349.38		-89.408
581.701		-983.88
-1917.42		-784.332
441.69		160.79
-162.439		2973.9
1890.28		-1112.48
-311.356		-2677.59
-2145.45		2074.38
586.159		114.99
1099.03		100.515
105.672		417.36
-738.893		-1980.39
373.274		1361.5
-145.493		-59.9743
-814.875		-490.723
1587.72		1976.1
89.1628		-1585.01
-928.645		-1138.65
-337.208		1507.45
-1066.19		682.109
2636.44		-34.0902
117.6		-1696.26
-2996.63		-491.664
1768.92		1535.25
240.042		573.38
97.931		-698.999
767.001		-582.336
-2023.87		739.545
753.644		-427.913
92.5408		-160.776
-768.123		1564.12
2330.95		-1766.42
-791.8		-616.069
-1725.73		1064.04
678.908		179.238
1695.83		1659.14
220.801		-2276.16
-1789.92		-1014.4
-265.415		3195.37
768.068		-668.722
757.702		-542.363
-330.379		293.787
-1735.79		-984.901
1398.92		1003.31
-556.861		-57.8607
-599.997		148.286
2028.54		221.287
-1454.13		-1370.25
-1049.33		-9.25121
607.234		1509.8
-128.664		268.531
2302.3		-1686.45
-1610.74		-1036.46
-2233.05		2004.27
2725.7		35.4127
126.258		22.2959
-512.551		-857.057
2.70198		-660.348
-1232.55		1744.49
786.304		-1110.14
90.2623		3.55929
772.181		1503.03
155.833		-2781.29
-1340.03		626.651
-385.937		1903.07
1070.33		-812.618
2111.66		164.566
-1914.04		-1950.54
-1744.42		969.533
2140.53		2300.65
-26.5486		-1619.28
201.037		-591.117
-201.686		343.457
-1617.97		254.56
1747.04		191.626
-569.226		-56.2535
-337.44		221.935
2193.63		-1057.3
-2559.93		-83.2148
-286.494		1085.15
2089.89		499.756
57.3679		331.648
-392.145		-2466.27
-1841.79		1170.23
22.2284		2454.78
2123.52		-2057.06
-700.08		-156.101
-1162.69		-273.892
-42.155		-565.87
1006.84		1977.81
-438.637		-1380.17
329.452		220.733
1016.07		480.614
-1943.8		-1985.63
-0.120745		1801.22
996.915		1105.97
252.846		-1434.44
880.414		-1002.18
-2557.33		-42.0186
27.3836		1753
3570.05		455.278
-2090.02		-1243.99
-287.386		-448.614
-4.99525		830.034
-1070.65		814.955
1637.36		-1212.6
-604.487		586.452
-78.9784		-85.826
725.841		-1761.06
-1972.15		1905.17
909.514		494.275
1854.37		-1015.27
-660.086		131.968
-1758.38		-1660.41
7.44366		2559.42
1805.94		1061.46
101.029		-3156.36
-911.785		1095.08
-1028.97		569.811
99.8488		-268.294
1776.35		871.899
-1765.09		-1137.12
569.51		-44.3911
500.517		-292.978
-2359.67		-223.432
2064.18		1432.11
1083.97		-223.948
-1006.83		-1126.23
-256.069		-404.74
-1645.66		1872.05
1697.6		527.214
1787.77		-2306.32
-2712.97		66.5625
45.8037		26.9739
713.045		709.32
201.982		905.08
487.063		-1851.22
-173.812		716.331
-191.765		-213.605
-577.724		-1129.71
12.7867		2494.83
1089.66		-780.021
355.623		-1630.39
-842.794		706.252
-1757.25		-10.9922
1879.77		1814.84
1575.85		-768.791
-1739.34		-2200.82
-155.558		1682.93
-431.032		670.904
324.662		-306.953
1737.87		-397.287
-1727.69		-293.704
612		-45.9841
283.625		-74.083
-2164.54		1486.86
2929.43		-140.914
246.913		-1104.43
-2347.2		-267.17
-194.219		-320.81
895.455		2785.85
1456		-1216.25
-226.302		-1991.53
-2144.22		1692.09
396.797		-50.427
1045.8		446.88
22.9187		332.425
-781.462		-2169.09
665.64		1594.01
-585.638		-468.974
-1338.17		-294.242
2590.83		2042.62
-380.612		-2112.34
-1122.27		-1127.26
78.5494		1340.65
-516.025		1156.55
2598.65		-566.141
-283.114		-1390.8
-2594.21		248.353
2033.63		1222.72
-65.3109		737.336
-44.9094		-434.184
253.356		-428.719
-1776.91		707.946
732.897		-581.295
-272.994		-41.1192
-532.681		2175.81
1680.25		-2442.72
-1013.67		-647.474
-1651.22		1024.29
719.404		238.963
1696.79		1413.28
8.51235		-2682.43
-2010.25		-930.368
260.542		3226.12
609.194		-983.029
783.319		-455.853
-44.1665		255.318
-1773.72		-738.017
1302.92		713.736
-716.874		27.2443
-485.668		359.647
2432.47		-158.316
-1788.37		-1501.9
-1111.59		219.949
1096.25		1301.88
249.695		768.824
1359.59		-2094.76
-1631.06		-499.239
-1559.16		1770.71
2362.62		-299.233
-224.755		67.3569
-515.13		-661.079
72.5863		-774.467
-211.971		1458.09
234.704		-967.344
167.137		469.406
954.557		1217.93
-70.2123		-2102.12
-1278.18		760.495
-603.549		1695.31
709.256		-617.425
1939.14		-38.1975
-2231.82		-1966.84
-1579.73		1027.26
2681.72		2017.13
-759.151		-1377.62
194.492		-797.907
-290.123		364.261
-1502.39		182.282
1961.86		-116.126
-765.894		366.192
-4.7307		241.019
1456.75		-1494
-2452.93		237.357
-26.2592		887.041
1826.52		193.19
257.26		166.417
-383.981		-2331.4
-1674.5		1225.01
160.074		2268.28
2028.6		-2119.84
-456.869		460.852
-1066.8		-362.667
-351.47		-361.899
468.386		1601.69
-357.658		-1366.46
494.906		238.99
1037.82		229.729
-2144.75		-2416.29
305.54		2001.69
1133.23		1246.26
538.11		-1463.13
690.845		-967.389
-3063.25		359.461
428.396		1779.57
3000.77		-591.54
-1546.07		-798.131
-189.71		-341.709
-30.0632		723.052
-870.888		887.397
1465.98		-1295.16
-634.939		893.596
216.182		-111.988
7.29912		-2136.92
-1529.65		2205.33
1030.48		411.07
1526.04		-1140.86
-372.475		-66.7046
-1792.46		-1270.2
58.6981		2418.28
1764.77		892.101
-141.933		-3093.84
-434.659		1162.29
-894.367		494.13
2.66558		-130.997
1531.86		875.017
-1570.95		-749.867
733.943		-57.0846
317.026		-498.225
-2625.23		208.821
1779.69		1307.25
1052.22		-322.007
-1063.4		-1500.25
-238.203		-768.562
-1743.37		2175.15
1861.32		456.728
1625.04		-2265
-2307.75		409.577
11.6483		-51.5537
519.172		741.994
-183.718		938.328
191.828		-2229.26
148.085		1188.64
-177.595		-696.584
-1281.16		-1249.07
925.907		2665.55
1048.28		-1064.17
154.792		-1678.17
-677.032		634.64
-1766.04		263.748
2062.31		1573.46
1294.73		-1110.4
-2471.76		-1873.11
807.406		1351.86
-290.497		545.316
176.292		-380.889
1601.07		-350.741
-1626.64		236.454
715.177		-451.022
-44.7924		-191.78
-1735.57		1653.11
2770.02		-521.384
44.5866		-1004.09
-2030.26		-223.814
-261.108		-127.173
818.454		2534.66
1567.13		-1587.58
-531.461		-2230.94
-1521.17		2374.69
379.822		-328.725
997.101		208.38
164.602		475.885
-978.475		-1834.32
1003.53		1079.13
-705.94		-398.639
-1038.75		161.715
2412.59		1537.35
-266.675		-1904.07
-974.666		-888.829
27.9455		1440.3
-717.738		1285.46
2658.74		-524.48
-580.833		-1457.93
-2897.77		626.03
2040.15		709.253
-196.51		414.123
-272.201		-500.944
622.021		-1092.89
-864.535		1177.11
113.85		-678.686
-101.33		170.453
-449.412		1581.24
1845.96		-2388.66
-889.949		-294.172
-1521.8		1153.05
484.945		-19.9276
2376.05		1194.69
-604.651		-2307.52
-1788.32		-352.791
653.843		2774.5
-82.8182		-833.988
739.947		-527.764
-225.188		6.06326
-1548.54		-907.074
1587.42		621.879
-788.842		-31.3068
-331.445		399.932
3056.87		-195.195
-2210.68		-912.728
-1155.98		272.55
862.958		1415.96
97.3461		450.259
1511.49		-2286.04
-1796.25		-512.965
-1565.34		1778.26
2749.05		-543.916
-218.079		277.528
-529.741		-737.025
172.426		-812.113
-233.172		1767.47
-215.744		-1194.29
326.942		631.026
1124.29		816.011
-379.243		-2611.08
-1070.09		995.884
-250.485		1679.33
993.316		-779.849
2218.33		-218.99
-2614.51		-1575.85
-1104		1387.72
2505.14		1613.6
-729.137		-1611.97
571.356		-421
-75.1858		383.363
-1315.82		788.868
1116.11		-338.418
-552.686		593.179
173.861		82.5089
1442.04		-1446.58
-2579.18		458.279
-110.81		795.211
1850.33		385.77
175.537		16.81
-680.384		-2871.25
-1445.91		1708.49
741.799		2026.56
1381.13		-2341.99
-110.498		520.205
-933.379		-290.173
-158.77		-237.92
767.454		1581.94
-814.084		-1174.25
787.675		509.157
1149.03		-124.239
-2406.04		-1312.11
106.348		1715.96
874.956		909.633
111.28		-1619.13
1040.65		-1317.91
-2928.62		788.228
640.168		1452.75
2657.77		-555.663
-1838.59		-875.381
244.496		-568.861
83.1184		646.105
-694.132		895.121
1343.44		-1531.3
-230.569		1258.2
402.779		-371.185
-82.57		-1752.86
-1697.44		2607.7
1032.02		36.518
1425.86		-1102.81
-330.656		-314.993
-1951.64		-1217.31
451.483		2696.99
1960.63		439.461
-756.386		-3041.07
256.675		1369.15
-916.706		455.186
-45.7259		6.28496
1413.13		473.539
-1361.75		-371.509
816.028		-154.609
108.475		-526.729
-2503.52		240.717
2061.41		951.36
835.244		-250.037
-748.519		-1316.27
-416.3		-633.277
-1653.17		1930.43
2166.27		337.281
1737.27		-2351.25
-2198.18		1052.56
87.488		-261.493
592.688		824.36
-23.1852		974.435
114.276		-2049.04
489.374		1357.45
-296.13		-655.728
-1253.77		-740.599
1208.95		2852.44
624.305		-1049.46
-4.82145		-1385.03
-860.226		741.227
-1727.17		301.389
2264.85		1594.23
983.59		-1138.56
-2413.01		-1542.36
854.852		1538.43
-787.733		640.736
100.997		-253.988
1252.75		-431.635
-1815.7		152.403
782.292		-873.524
-449.287		-191.814
-1306.8		1965.18
2878.59		-1047.49
-250.9		-910.691
-1911.22		-64.9896
-277.317		116.253
982.73		2345.2
1286.44		-2059.82
-992.327		-1900.54
-672.429		2283.49
206.657		-597.812
851.052		373.51
456.608		292.063
-742.118		-1112.41
245.353		1006.6
-705.953		-443.998
-1164.3		-122.545
2669.99		1748.32
-593.336		-2067.65
-1110.17		-1154.26
-115.543		1400.83
-432.548		1208.73
2875.76		-1004.46
-598.015		-1365.21
-2299.66		808.572
1578.5		708.45
-52.587		533.813
36.6743		-517.585
732.607		-875.989
-1214.75		1369.85
97.6756		-1141.34
-439.32		418.086
45.7403		1918.91
1798.2		-2917.97
-953.344		-278.38
-1548.85		1151.89
582.338		286.443
2436.85		1301.16
-729.312		-2637.62
-1941.3		-200.645
911.436		2798.08
-242.395		-1029.37
784.052		-371.698
-95.2638		132.928
-1648.2		-632.882
1578.12		113.951
-1079.79		318.352
-24.4099		617.727
2482.53		-564.572
-2101.17		-1026.25
-886.871		252.32
964.459		1361.53
185.011		732.597
1479.33		-2741.99
-1978.45		-47.9688
-1070.56		2139.08
2446.98		-911.532
-308.931		648.733
-593.003		-753.55
-219.079		-746.487
-154.899		1657.07
-411.437		-1377.32
393.39		682.725
1400.81		453.772
-904.875		-2790.8
-804.829		1322.29
82.3906		1540.97
772.607		-612.136
1952.03		-999.84
-2366.81		-1123.55
-726.823		1373.17
2553.62		1221.28
-916.165		-906.318
535.74		-650.702
-224.58		272.149
-1306.46		457.332
1551.4		-466.89
-794.665		972.849
598.902		222.586
1283.31		-2208.99
-2471.54		1253.96
23.8544		860.832
1702.56		213.522
213.586		-56.1812
-940.06		-2557.25
-1207.63		1740.74
863.427		1649.28
1257.94		-2404.14
-298.704		967.697
-872.786		-319.456
-227.976		-351.274
1140.56		928.334
-983.682		-472.953
951.725		377.669
826.096		-259.514
-2309.85		-1161.04
804.645		1381.82
730.324		845.462
518.683		-1055.33
562.132		-613.786
-2897.43		418.844
808.738		1493.37
2508.48		-660.158
-1925.08		-488.996
243.882		-552.271
-83.1445		704.756
-607.98		819.486
1182.13		-1308.05
-306.691		1412.12
390.68		-665.894
-721.335		-1857.1
-955.016		2540.79
1140.33		60.7729
1334.94		-1067.01
-524.218		-257.603
-1940.69		-1082.67
655.366		3009.18
1932.91		198.261
-1583.13		-2761.83
356.649		905.735
-848.152		442.797
-3.83385		-88.0403
1689.94		597.16
-1722.72		-274.425
1061.6		-604.953
-140.307		-691.235
-1973.68		1048.47
2180.8		812.05
733.596		-573.047
-1194.14		-1079.7
-225.43		-827.524
-625.03		2680.58
1670.69		-171.393
757.387		-1679.18
-1852.09		736.298
184.455		-451.346
369.49		903.055
126.246		699.781
310.716		-1637.81
243.293		1451.53
-423.26		-932.599
-1638.81		-530.99
1203.1		2719.13
922.294		-1375.79
-89.5919		-1534.9
-750.995		690.638
-1904.26		996.214
2417.09		1167.91
696.937		-1346.07
-2477.36		-1129.92
747.226		965.061
-646.51		509.717
251.307		-272.608
1422.53		-640.582
-1430.53		488.522
831.307		-1035.85
-635.176		-123.597
-1055.77		2448.07
2579.13		-1398.3
-216.17		-994.118
-1901.95		-70.9292
-369.495		-50.5084
1460.36		2477.53
1139.8		-1829.49
-887.133		-1565.96
-704.836		2488.78
-12.0938		-618.484
878.867		388.198
236.648		294.042
-1123.15		-1397.48
1076.96		684.956
-1121.85		-469.262
-921.787		499.061
3180.22		1046.8
-883.6		-1663.51
-1021.32		-826.672
-179.601		1358.62
-418.116		1189.11
2688.28		-976.925
-857.286		-1329
-2313.75		809.26
1874.76		254.413
-44.8478		648.947
95.7546		-571.303
902.035		-843.083
-1005.62		1940.77
-304.595		-1565.04
-350.154		981.885
955.08		1736.72
654.62		-2790.28
-1064.99		184.373
-1142.44		1201.38
516.941		127.366
2154.2		921.875
-991.053		-2346.55
-1570.32		114.068
1025.91		2298.78
-427.118		-913.383
858.071		-89.0618
3.7376		111.933
-1602.79		-565.013
1343.43		204.965
-1331.06		527.71
109.214		730.308
2610.71		-1049.4
-2696.24		-864.497
-952.946		368.992
1090.79		1223.39
449.367		610.048
939.825		-3033.62
-1920.39		315.109
-457.679		2040.81
1703.18		-1629.32
219.8		846.83
-193.973		-508.685
-19.4477		-613.591
-217.823		1512.95
-369.674		-980.463
244.469		991.285
1203.96		863.073
-1165.77		-3170.67
-715.822		1353.08
-77.7532		1640.91
856.618		-728.774
2000.07		-709.7
-2988.48		-810.455
-539.032		1411.43
2148.48		808.233
-1079.42		-1151.03
622.834		-559.871
-309.236		182.108
-1234.19		478.731
1324.35		-657.602
-680.833		888.484
691.404		-42.2991
1241.63		-2012.58
-2916.41		1131.99
345.844		657.833
1904.86		114.355
561.888		-190.682
-1155.66		-2403.12
-1227.93		1966.21
905.409		1712.02
1219.73		-2317.71
-280.852		842.584
-967.184		-626.674
-313.753		-372.7
1355.57		1341.88
-1260.1		-360.117
1494.68		365.152
772.649		-788.164
-3176.96		-853.532
1139.22		1978.48
940.337		738.371
-25.2664		-1353.26
102.493		-1580.08
-2513.37		1267.44
1112.23		1116.71
2178.15		-1010.5
-1952.24		-142.854
545.49		-952.666
4.34045		492.234
-370.878		927.189
780.356		-1019.85
120.271		1216.08
480.206		-871.82
-678.528		-1853.66
-1073.9		3221.9
1177.46		-137.888
1392		-1224.29
-405.175		-281.28
-2579.96		-405.629
1100.86		2405.19
1515.85		-229.272
-1394.63		-2379.39
785.598		861.29
-1006.03		180.496
-5.18577		-56.9174
1369.73		261.237
-849.656		-44.4067
1268.94		-339.57
-64.7663		-549.321
-2953.75		1096.62
2674.73		687.871
988.478		-67.36
-1079.76		-1277.92
-716.629		-393.056
-1184.74		2819.54
1882.04		-488.174
583.495		-2053.25
-1543.53		1139.22
15.5308		-621.263
395.755		768.265
-28.5395		765.606
40.0044		-1660.66
881.741		1473.57
-765.682		-1211.86
-1940.49		-235.09
1810.89		2551.36
662.795		-1443.02
-240.172		-1570.39
-642.89		759.212
-1889.18		1328.72
2683.14		347.977
278.587		-1449.9
-2447.78		-701.749
1478.92		670.856
-514.093		710.338
192.333		-372.805
1168.01		-527.762
